Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2020,1,Finger Lakes,Monroe,7500,7760000
2020,1,Mohawk Valley,Montgomery,1000,1040000
2020,1,Long Island,Nassau,10400,12080000
2020,1,New York City,New York,13300,16500000
2020,1,Western New York,Niagara,3700,3550000
2020,1,Mohawk Valley,Oneida,2300,2360000
2020,1,Central New York,Onondaga,4200,4600000
2020,1,Finger Lakes,Ontario,1200,1380000
2020,1,Hudson Valley,Orange,3300,3590000
2020,1,Finger Lakes,Orleans,600,610000
2020,1,Central New York,Oswego,2000,2210000
2020,1,Mohawk Valley,Otsego,800,910000
2020,1,Out-of-State Resident,Out-of-State,15600,22140000
2020,1,Hudson Valley,Putnam,800,960000
2020,1,New York City,Queens,16700,19530000
2020,1,Capital,Rensselaer,1600,1810000
2020,1,New York City,Richmond,3700,4140000
2020,1,Hudson Valley,Rockland,1900,2090000
2020,1,Capital,Saratoga,1900,2170000
2020,1,Capital,Schenectady,1500,1600000
2020,1,Mohawk Valley,Schoharie,500,630000
2020,1,Southern Tier,Schuyler,300,320000
2020,1,Finger Lakes,Seneca,400,480000
2020,1,Southern Tier,Steuben,1200,1230000
2020,1,North Country,St. Lawrence,1400,1480000
2020,1,Long Island,Suffolk,16100,18580000
2020,1,Hudson Valley,Sullivan,900,920000
2020,1,Southern Tier,Tioga,500,600000
2020,1,Southern Tier,Tompkins,600,620000
2020,1,Hudson Valley,Ulster,1700,1790000
2020,1,Unknown Geography,Unknown,100,400000
2020,1,Capital,Warren,1000,1070000
2020,1,Capital,Washington,700,790000
2020,1,Finger Lakes,Wayne,1200,1430000
2020,1,Hudson Valley,Westchester,7300,8710000
2020,1,Finger Lakes,Wyoming,800,860000
2020,1,Finger Lakes,Yates,300,290000
2019,12,Capital,Albany,2000,2380000
2019,12,Western New York,Allegany,600,710000
2019,12,New York City,Bronx,14700,17450000
2019,12,Southern Tier,Broome,2000,2280000
2019,12,Western New York,Cattaraugus,1200,1370000
2019,12,Central New York,Cayuga,900,980000
2019,12,Western New York,Chautauqua,1500,1650000
2019,12,Southern Tier,Chemung,700,750000
2019,12,Southern Tier,Chenango,600,730000
2019,12,North Country,Clinton,1300,1140000
2019,12,Capital,Columbia,400,500000
2019,12,Central New York,Cortland,700,950000
2019,12,Southern Tier,Delaware,400,470000
2019,12,Hudson Valley,Dutchess,1900,2390000
2019,12,Western New York,Erie,9800,11310000
2019,12,North Country,Essex,400,530000
2019,12,North Country,Franklin,500,620000
2019,12,Mohawk Valley,Fulton,500,620000
2019,12,Finger Lakes,Genesee,800,900000
2019,12,Capital,Greene,500,560000
2019,12,North Country,Hamilton,100,110000
2019,12,Mohawk Valley,Herkimer,900,990000
2019,12,North Country,Jefferson,1600,1880000
2019,12,New York City,Kings,20500,26050000
2019,12,North Country,Lewis,500,640000
2019,12,Finger Lakes,Livingston,800,890000
2019,12,Central New York,Madison,800,1030000
2019,12,Finger Lakes,Monroe,6800,7790000
2019,12,Mohawk Valley,Montgomery,800,960000
2019,12,Long Island,Nassau,9000,11540000
2019,12,New York City,New York,12600,17260000
2019,12,Western New York,Niagara,3400,3460000
2019,12,Mohawk Valley,Oneida,2100,2260000
2019,12,Central New York,Onondaga,3600,4390000
2019,12,Finger Lakes,Ontario,1100,1310000
2019,12,Hudson Valley,Orange,2900,3490000
2019,12,Finger Lakes,Orleans,700,630000
2019,12,Central New York,Oswego,1800,2080000
2019,12,Mohawk Valley,Otsego,700,770000
2019,12,Out-of-State Resident,Out-of-State,14300,22530000
2019,12,Hudson Valley,Putnam,700,900000
2019,12,New York City,Queens,15700,20300000
2019,12,Capital,Rensselaer,1400,1570000
2019,12,New York City,Richmond,3700,4370000
2019,12,Hudson Valley,Rockland,1700,1960000
2019,12,Capital,Saratoga,1600,2010000
2019,12,Capital,Schenectady,1300,1520000
2019,12,Mohawk Valley,Schoharie,400,510000
2019,12,Southern Tier,Schuyler,300,300000
2019,12,Finger Lakes,Seneca,400,440000
2019,12,Southern Tier,Steuben,1100,1210000
2019,12,North Country,St. Lawrence,1300,1410000
2019,12,Long Island,Suffolk,13700,16910000
2019,12,Hudson Valley,Sullivan,800,910000
2019,12,Southern Tier,Tioga,500,590000
2019,12,Southern Tier,Tompkins,500,550000
2019,12,Hudson Valley,Ulster,1500,1610000
2019,12,Unknown Geography,Unknown,100,300000
2019,12,Capital,Warren,1000,1100000
2019,12,Capital,Washington,600,720000
2019,12,Finger Lakes,Wayne,1100,1410000
2019,12,Hudson Valley,Westchester,6300,8360000
2019,12,Finger Lakes,Wyoming,700,810000
2019,12,Finger Lakes,Yates,300,270000
2019,11,Capital,Albany,1300,1440000
2019,11,Western New York,Allegany,400,400000
2019,11,New York City,Bronx,11700,12870000
2019,11,Southern Tier,Broome,1300,1200000
2019,11,Western New York,Cattaraugus,800,740000
2019,11,Central New York,Cayuga,500,500000
2019,11,Western New York,Chautauqua,1100,900000
2019,11,Southern Tier,Chemung,400,410000
2019,11,Southern Tier,Chenango,400,340000
2019,11,North Country,Clinton,900,630000
2019,11,Capital,Columbia,200,250000
2019,11,Central New York,Cortland,400,450000
2019,11,Southern Tier,Delaware,300,240000
2019,11,Hudson Valley,Dutchess,1200,1460000
2019,11,Western New York,Erie,6900,6810000
2019,11,North Country,Essex,300,270000
2019,11,North Country,Franklin,400,360000
2019,11,Mohawk Valley,Fulton,400,330000
2019,11,Finger Lakes,Genesee,500,460000
2019,11,Capital,Greene,300,280000
2019,11,North Country,Hamilton,100,70000
2019,11,Mohawk Valley,Herkimer,500,500000
2019,11,North Country,Jefferson,1200,1100000
2019,11,New York City,Kings,16600,19740000
2019,11,North Country,Lewis,300,260000
2019,11,Finger Lakes,Livingston,500,430000
2019,11,Central New York,Madison,600,490000
2019,11,Finger Lakes,Monroe,5000,5040000
2019,11,Mohawk Valley,Montgomery,500,500000
2019,11,Long Island,Nassau,6400,8250000
2019,11,New York City,New York,11200,13830000
2019,11,Western New York,Niagara,2200,1970000
2019,11,Mohawk Valley,Oneida,1400,1250000
2019,11,Central New York,Onondaga,2600,2660000
2019,11,Finger Lakes,Ontario,700,700000
2019,11,Hudson Valley,Orange,1800,2200000
2019,11,Finger Lakes,Orleans,500,380000
2019,11,Central New York,Oswego,1200,1090000
2019,11,Mohawk Valley,Otsego,400,350000
2019,11,Out-of-State Resident,Out-of-State,12200,16930000
2019,11,Hudson Valley,Putnam,500,610000
2019,11,New York City,Queens,12600,15460000
2019,11,Capital,Rensselaer,800,830000
2019,11,New York City,Richmond,2500,3020000
2019,11,Hudson Valley,Rockland,1100,1320000
2019,11,Capital,Saratoga,1100,1190000
2019,11,Capital,Schenectady,900,910000
2019,11,Mohawk Valley,Schoharie,200,200000
2019,11,Southern Tier,Schuyler,200,170000
2019,11,Finger Lakes,Seneca,200,210000
2019,11,Southern Tier,Steuben,700,650000
2019,11,North Country,St. Lawrence,800,690000
2019,11,Long Island,Suffolk,8400,10150000
2019,11,Hudson Valley,Sullivan,500,510000
2019,11,Southern Tier,Tioga,300,270000
2019,11,Southern Tier,Tompkins,300,310000
2019,11,Hudson Valley,Ulster,900,910000
2019,11,Unknown Geography,Unknown,100,230000
2019,11,Capital,Warren,700,610000
2019,11,Capital,Washington,400,390000
2019,11,Finger Lakes,Wayne,700,690000
2019,11,Hudson Valley,Westchester,4600,5800000
2019,11,Finger Lakes,Wyoming,400,370000
2019,11,Finger Lakes,Yates,200,150000
2019,10,Capital,Albany,1200,1400000
2019,10,Western New York,Allegany,200,210000
2019,10,New York City,Bronx,11600,13140000
2019,10,Southern Tier,Broome,900,960000
2019,10,Western New York,Cattaraugus,500,470000
2019,10,Central New York,Cayuga,400,370000
2019,10,Western New York,Chautauqua,700,620000
2019,10,Southern Tier,Chemung,300,360000
2019,10,Southern Tier,Chenango,200,240000
2019,10,North Country,Clinton,700,480000
2019,10,Capital,Columbia,200,200000
2019,10,Central New York,Cortland,200,240000
2019,10,Southern Tier,Delaware,200,180000
2019,10,Hudson Valley,Dutchess,1100,1410000
2019,10,Western New York,Erie,5400,5970000
2019,10,North Country,Essex,200,150000
2019,10,North Country,Franklin,200,210000
2019,10,Mohawk Valley,Fulton,300,280000
2019,10,Finger Lakes,Genesee,300,310000
2019,10,Capital,Greene,200,210000
2019,10,North Country,Hamilton,0,20000
2019,10,Mohawk Valley,Herkimer,300,350000
2019,10,North Country,Jefferson,900,800000
2019,10,New York City,Kings,17000,20830000
2019,10,North Country,Lewis,200,160000
2019,10,Finger Lakes,Livingston,400,350000
2019,10,Central New York,Madison,300,320000
2019,10,Finger Lakes,Monroe,4100,4750000
2019,10,Mohawk Valley,Montgomery,400,370000
2019,10,Long Island,Nassau,6600,8640000
2019,10,New York City,New York,11400,14850000
2019,10,Western New York,Niagara,1700,1660000
2019,10,Mohawk Valley,Oneida,1100,1040000
2019,10,Central New York,Onondaga,2100,2410000
2019,10,Finger Lakes,Ontario,500,600000
2019,10,Hudson Valley,Orange,1800,2210000
2019,10,Finger Lakes,Orleans,400,290000
2019,10,Central New York,Oswego,900,840000
2019,10,Mohawk Valley,Otsego,200,200000
2019,10,Out-of-State Resident,Out-of-State,11300,16900000
2019,10,Hudson Valley,Putnam,400,580000
2019,10,New York City,Queens,12700,16210000
2019,10,Capital,Rensselaer,700,780000
2019,10,New York City,Richmond,2500,3060000
2019,10,Hudson Valley,Rockland,1200,1400000
2019,10,Capital,Saratoga,900,1120000
2019,10,Capital,Schenectady,700,850000
2019,10,Mohawk Valley,Schoharie,100,130000
2019,10,Southern Tier,Schuyler,100,80000
2019,10,Finger Lakes,Seneca,100,170000
2019,10,Southern Tier,Steuben,400,430000
2019,10,North Country,St. Lawrence,600,520000
2019,10,Long Island,Suffolk,7700,9560000
2019,10,Hudson Valley,Sullivan,400,450000
2019,10,Southern Tier,Tioga,200,240000
2019,10,Southern Tier,Tompkins,200,260000
2019,10,Hudson Valley,Ulster,700,870000
2019,10,Unknown Geography,Unknown,100,310000
2019,10,Capital,Warren,400,370000
2019,10,Capital,Washington,300,300000
2019,10,Finger Lakes,Wayne,500,510000
2019,10,Hudson Valley,Westchester,4500,5880000
2019,10,Finger Lakes,Wyoming,200,210000
2019,10,Finger Lakes,Yates,100,100000
2019,9,Capital,Albany,1400,1410000
2019,9,Western New York,Allegany,200,170000
2019,9,New York City,Bronx,14700,14680000
2019,9,Southern Tier,Broome,900,910000
2019,9,Western New York,Cattaraugus,400,420000
2019,9,Central New York,Cayuga,400,370000
2019,9,Western New York,Chautauqua,700,570000
2019,9,Southern Tier,Chemung,300,350000
2019,9,Southern Tier,Chenango,200,220000
2019,9,North Country,Clinton,400,390000
2019,9,Capital,Columbia,200,230000
2019,9,Central New York,Cortland,200,190000
2019,9,Southern Tier,Delaware,200,160000
2019,9,Hudson Valley,Dutchess,1300,1420000
2019,9,Western New York,Erie,6500,6050000
2019,9,North Country,Essex,100,110000
2019,9,North Country,Franklin,200,210000
2019,9,Mohawk Valley,Fulton,300,290000
2019,9,Finger Lakes,Genesee,300,270000
2019,9,Capital,Greene,300,250000
2019,9,North Country,Hamilton,0,10000
2019,9,Mohawk Valley,Herkimer,300,280000
2019,9,North Country,Jefferson,800,770000
2019,9,New York City,Kings,20900,22320000
2019,9,North Country,Lewis,200,120000
2019,9,Finger Lakes,Livingston,300,300000
2019,9,Central New York,Madison,300,320000
2019,9,Finger Lakes,Monroe,4900,4870000
2019,9,Mohawk Valley,Montgomery,400,370000
2019,9,Long Island,Nassau,8200,8750000
2019,9,New York City,New York,12600,14750000
2019,9,Western New York,Niagara,1900,1530000
2019,9,Mohawk Valley,Oneida,1200,1070000
2019,9,Central New York,Onondaga,2400,2430000
2019,9,Finger Lakes,Ontario,500,550000
2019,9,Hudson Valley,Orange,2400,2370000
2019,9,Finger Lakes,Orleans,300,260000
2019,9,Central New York,Oswego,900,950000
2019,9,Mohawk Valley,Otsego,200,160000
2019,9,Out-of-State Resident,Out-of-State,11600,16110000
2019,9,Hudson Valley,Putnam,500,580000
2019,9,New York City,Queens,15200,16930000
2019,9,Capital,Rensselaer,900,850000
2019,9,New York City,Richmond,3400,3420000
2019,9,Hudson Valley,Rockland,1500,1470000
2019,9,Capital,Saratoga,900,1030000
2019,9,Capital,Schenectady,900,870000
2019,9,Mohawk Valley,Schoharie,100,120000
2019,9,Southern Tier,Schuyler,100,70000
2019,9,Finger Lakes,Seneca,100,150000
2019,9,Southern Tier,Steuben,400,410000
2019,9,North Country,St. Lawrence,500,470000
2019,9,Long Island,Suffolk,10700,10120000
2019,9,Hudson Valley,Sullivan,500,430000
2019,9,Southern Tier,Tioga,200,210000
2019,9,Southern Tier,Tompkins,200,240000
2019,9,Hudson Valley,Ulster,1000,920000
2019,9,Unknown Geography,Unknown,100,180000
2019,9,Capital,Warren,300,290000
2019,9,Capital,Washington,300,250000
2019,9,Finger Lakes,Wayne,500,510000
2019,9,Hudson Valley,Westchester,5800,6020000
2019,9,Finger Lakes,Wyoming,200,180000
2019,9,Finger Lakes,Yates,100,70000
2019,8,Capital,Albany,1600,1590000
2019,8,Western New York,Allegany,200,210000
2019,8,New York City,Bronx,14900,15390000
2019,8,Southern Tier,Broome,1200,1070000
2019,8,Western New York,Cattaraugus,500,450000
2019,8,Central New York,Cayuga,500,450000
2019,8,Western New York,Chautauqua,700,580000
2019,8,Southern Tier,Chemung,400,350000
2019,8,Southern Tier,Chenango,300,250000
2019,8,North Country,Clinton,600,490000
2019,8,Capital,Columbia,200,240000
2019,8,Central New York,Cortland,300,230000
2019,8,Southern Tier,Delaware,300,230000
2019,8,Hudson Valley,Dutchess,1400,1470000
2019,8,Western New York,Erie,6900,6750000
2019,8,North Country,Essex,100,130000
2019,8,North Country,Franklin,300,240000
2019,8,Mohawk Valley,Fulton,300,280000
2019,8,Finger Lakes,Genesee,300,280000
2019,8,Capital,Greene,300,310000
2019,8,North Country,Hamilton,0,10000
2019,8,Mohawk Valley,Herkimer,700,610000
2019,8,North Country,Jefferson,800,810000
2019,8,New York City,Kings,21000,22990000
2019,8,North Country,Lewis,200,130000
2019,8,Finger Lakes,Livingston,400,310000
2019,8,Central New York,Madison,300,320000
2019,8,Finger Lakes,Monroe,5400,5340000
2019,8,Mohawk Valley,Montgomery,500,440000
2019,8,Long Island,Nassau,8400,9640000
2019,8,New York City,New York,12700,14820000
2019,8,Western New York,Niagara,2000,1760000
2019,8,Mohawk Valley,Oneida,1300,1220000
2019,8,Central New York,Onondaga,2500,2550000
2019,8,Finger Lakes,Ontario,500,530000
2019,8,Hudson Valley,Orange,2400,2540000
2019,8,Finger Lakes,Orleans,400,340000
2019,8,Central New York,Oswego,900,930000
2019,8,Mohawk Valley,Otsego,300,300000
2019,8,Out-of-State Resident,Out-of-State,11800,15640000
2019,8,Hudson Valley,Putnam,500,600000
2019,8,New York City,Queens,15000,17090000
2019,8,Capital,Rensselaer,1000,940000
2019,8,New York City,Richmond,3500,3960000
2019,8,Hudson Valley,Rockland,1500,1670000
2019,8,Capital,Saratoga,900,990000
2019,8,Capital,Schenectady,900,900000
2019,8,Mohawk Valley,Schoharie,200,190000
2019,8,Southern Tier,Schuyler,100,90000
2019,8,Finger Lakes,Seneca,200,150000
2019,8,Southern Tier,Steuben,400,400000
2019,8,North Country,St. Lawrence,800,680000
2019,8,Long Island,Suffolk,11300,12970000
2019,8,Hudson Valley,Sullivan,400,420000
2019,8,Southern Tier,Tioga,200,230000
2019,8,Southern Tier,Tompkins,300,310000
2019,8,Hudson Valley,Ulster,1100,1130000
2019,8,Unknown Geography,Unknown,100,310000
2019,8,Capital,Warren,300,300000
2019,8,Capital,Washington,300,270000
2019,8,Finger Lakes,Wayne,600,570000
2019,8,Hudson Valley,Westchester,6000,6660000
2019,8,Finger Lakes,Wyoming,300,220000
2019,8,Finger Lakes,Yates,100,70000
2019,7,Capital,Albany,1700,1950000
2019,7,Western New York,Allegany,300,310000
2019,7,New York City,Bronx,14500,16920000
2019,7,Southern Tier,Broome,1400,1360000
2019,7,Western New York,Cattaraugus,600,580000
2019,7,Central New York,Cayuga,500,560000
2019,7,Western New York,Chautauqua,800,720000
2019,7,Southern Tier,Chemung,400,450000
2019,7,Southern Tier,Chenango,400,360000
2019,7,North Country,Clinton,600,600000
2019,7,Capital,Columbia,300,290000
2019,7,Central New York,Cortland,300,340000
2019,7,Southern Tier,Delaware,300,340000
2019,7,Hudson Valley,Dutchess,1500,1810000
2019,7,Western New York,Erie,7300,7870000
2019,7,North Country,Essex,200,170000
2019,7,North Country,Franklin,300,320000
2019,7,Mohawk Valley,Fulton,300,350000
2019,7,Finger Lakes,Genesee,300,350000
2019,7,Capital,Greene,300,390000
2019,7,North Country,Hamilton,0,10000
2019,7,Mohawk Valley,Herkimer,800,850000
2019,7,North Country,Jefferson,800,870000
2019,7,New York City,Kings,21100,26130000
2019,7,North Country,Lewis,200,200000
2019,7,Finger Lakes,Livingston,500,480000
2019,7,Central New York,Madison,400,440000
2019,7,Finger Lakes,Monroe,5600,6200000
2019,7,Mohawk Valley,Montgomery,500,560000
2019,7,Long Island,Nassau,8600,11000000
2019,7,New York City,New York,13100,16890000
2019,7,Western New York,Niagara,2100,2080000
2019,7,Mohawk Valley,Oneida,1400,1470000
2019,7,Central New York,Onondaga,2600,2950000
2019,7,Finger Lakes,Ontario,700,740000
2019,7,Hudson Valley,Orange,2600,2970000
2019,7,Finger Lakes,Orleans,400,410000
2019,7,Central New York,Oswego,1100,1270000
2019,7,Mohawk Valley,Otsego,400,430000
2019,7,Out-of-State Resident,Out-of-State,12600,18710000
2019,7,Hudson Valley,Putnam,500,720000
2019,7,New York City,Queens,15100,19500000
2019,7,Capital,Rensselaer,1000,1120000
2019,7,New York City,Richmond,3500,4340000
2019,7,Hudson Valley,Rockland,1600,1860000
2019,7,Capital,Saratoga,1000,1260000
2019,7,Capital,Schenectady,1000,1210000
2019,7,Mohawk Valley,Schoharie,300,250000
2019,7,Southern Tier,Schuyler,100,110000
2019,7,Finger Lakes,Seneca,200,180000
2019,7,Southern Tier,Steuben,500,540000
2019,7,North Country,St. Lawrence,900,930000
2019,7,Long Island,Suffolk,11600,14410000
2019,7,Hudson Valley,Sullivan,500,510000
2019,7,Southern Tier,Tioga,200,300000
2019,7,Southern Tier,Tompkins,400,410000
2019,7,Hudson Valley,Ulster,1200,1320000
2019,7,Unknown Geography,Unknown,100,400000
2019,7,Capital,Warren,300,360000
2019,7,Capital,Washington,300,320000
2019,7,Finger Lakes,Wayne,600,660000
2019,7,Hudson Valley,Westchester,6000,7450000
2019,7,Finger Lakes,Wyoming,300,280000
2019,7,Finger Lakes,Yates,100,90000
2019,6,Capital,Albany,1500,1490000
2019,6,Western New York,Allegany,300,260000
2019,6,New York City,Bronx,11500,11700000
2019,6,Southern Tier,Broome,1200,1020000
2019,6,Western New York,Cattaraugus,500,460000
2019,6,Central New York,Cayuga,400,410000
2019,6,Western New York,Chautauqua,700,590000
2019,6,Southern Tier,Chemung,400,360000
2019,6,Southern Tier,Chenango,300,260000
2019,6,North Country,Clinton,600,510000
2019,6,Capital,Columbia,200,250000
2019,6,Central New York,Cortland,300,290000
2019,6,Southern Tier,Delaware,300,230000
2019,6,Hudson Valley,Dutchess,1300,1440000
2019,6,Western New York,Erie,5600,5410000
2019,6,North Country,Essex,200,170000
2019,6,North Country,Franklin,300,260000
2019,6,Mohawk Valley,Fulton,300,280000
2019,6,Finger Lakes,Genesee,300,290000
2019,6,Capital,Greene,300,270000
2019,6,North Country,Hamilton,0,10000
2019,6,Mohawk Valley,Herkimer,700,590000
2019,6,North Country,Jefferson,700,640000
2019,6,New York City,Kings,17300,19070000
2019,6,North Country,Lewis,200,180000
2019,6,Finger Lakes,Livingston,400,350000
2019,6,Central New York,Madison,300,360000
2019,6,Finger Lakes,Monroe,4400,4350000
2019,6,Mohawk Valley,Montgomery,400,360000
2019,6,Long Island,Nassau,6600,7760000
2019,6,New York City,New York,11700,13210000
2019,6,Western New York,Niagara,1500,1360000
2019,6,Mohawk Valley,Oneida,1300,1190000
2019,6,Central New York,Onondaga,2200,2180000
2019,6,Finger Lakes,Ontario,600,620000
2019,6,Hudson Valley,Orange,1900,2120000
2019,6,Finger Lakes,Orleans,300,250000
2019,6,Central New York,Oswego,1000,1080000
2019,6,Mohawk Valley,Otsego,300,280000
2019,6,Out-of-State Resident,Out-of-State,12000,15390000
2019,6,Hudson Valley,Putnam,500,520000
2019,6,New York City,Queens,12900,14590000
2019,6,Capital,Rensselaer,900,890000
2019,6,New York City,Richmond,2600,2760000
